CO0,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,ENTHA,TEMPE
0.04786164776882885,0.22184796484377425,0.0,0.0,0.0,0.0,0.0,0.0,0.7302903873873969,1534189.4437790276,1177.7777777777778
0.04866752988556631,0.22166019454013797,0.0,0.0,0.0,0.0,0.0,0.0,0.7296722755742957,1543849.4907254747,1177.7777777777778
0.04947204897189199,0.22147274182219936,0.0,0.0,0.0,0.0,0.0,0.0,0.7290552092059087,1553493.1991312173,1177.7777777777778
0.05027520848293049,0.22128560588491536,0.0,0.0,0.0,0.0,0.0,0.0,0.7284391856321542,1563120.6104125686,1177.7777777777778
0.0510770118621385,0.22109878592596155,0.0,0.0,0.0,0.0,0.0,0.0,0.7278242022118999,1572731.7658459782,1177.7777777777778
0.051877462541353975,0.2209122811457207,0.0,0.0,0.0,0.0,0.0,0.0,0.7272102563129252,1582326.7065686246,1177.7777777777778
0.05267656394084512,0.22072609074727126,0.0,0.0,0.0,0.0,0.0,0.0,0.7265973453118836,1591905.4735789995,1177.7777777777778
0.053474319469359106,0.2205402139363761,0.0,0.0,0.0,0.0,0.0,0.0,0.7259854665942648,1601468.1077374932,1177.7777777777778
0.054270732524170535,0.22035464992147125,0.0,0.0,0.0,0.0,0.0,0.0,0.7253746175543583,1611014.6497669746,1177.7777777777778
0.055065806491129646,0.2201693979136545,0.0,0.0,0.0,0.0,0.0,0.0,0.7247647955952159,1620545.1402533702,1177.7777777777778
0.055859544744710325,0.21998445712667444,0.0,0.0,0.0,0.0,0.0,0.0,0.7241559981286152,1630059.6196462393,1177.7777777777778
0.05665195064805785,0.21979982677691917,0.0,0.0,0.0,0.0,0.0,0.0,0.7235482225750229,1639558.128259345,1177.7777777777778
0.05744302755303633,0.2196155060834053,0.0,0.0,0.0,0.0,0.0,0.0,0.7229414663635583,1649040.7062712251,1177.7777777777778
0.05823277880027609,0.21943149426776698,0.0,0.0,0.0,0.0,0.0,0.0,0.7223357269319569,1658507.3937257584,1177.7777777777778
0.05902120771922052,0.2192477905542448,0.0,0.0,0.0,0.0,0.0,0.0,0.7217310017265349,1667958.2305327265,1177.7777777777778
0.05980831762817301,0.2190643941696749,0.0,0.0,0.0,0.0,0.0,0.0,0.7211272882021521,1677393.2564683764,1177.7777777777778
0.06059411183434347,0.2188813043434785,0.0,0.0,0.0,0.0,0.0,0.0,0.7205245838221781,1686812.5111759796,1177.7777777777778
0.06137859363389459,0.21869852030765055,0.0,0.0,0.0,0.0,0.0,0.0,0.7199228860584549,1696216.034166385,1177.7777777777778
0.062161766311988005,0.2185160412967493,0.0,0.0,0.0,0.0,0.0,0.0,0.7193221923912627,1705603.8648185714,1177.7777777777778
0.0629436331428301,0.21833386654788564,0.0,0.0,0.0,0.0,0.0,0.0,0.7187225003092842,1714976.0423801998,1177.7777777777778
0.06372419738971764,0.21815199530071233,0.0,0.0,0.0,0.0,0.0,0.0,0.7181238073095699,1724332.6059681568,1177.7777777777778
0.06450346230508323,0.21797042679741352,0.0,0.0,0.0,0.0,0.0,0.0,0.7175261108975032,1733673.5945691026,1177.7777777777778
0.06528143113054044,0.21778916028269416,0.0,0.0,0.0,0.0,0.0,0.0,0.7169294085867653,1742999.0470400094,1177.7777777777778
0.06605810709692869,0.21760819500376957,0.0,0.0,0.0,0.0,0.0,0.0,0.7163336978993017,1752309.0021087003,1177.7777777777778
0.06683349342435814,0.21742753021035502,0.0,0.0,0.0,0.0,0.0,0.0,0.7157389763652868,1761603.4983743893,1177.7777777777778
0.06760759332225402,0.21724716515465536,0.0,0.0,0.0,0.0,0.0,0.0,0.7151452415230907,1770882.5743082084,1177.7777777777778
0.06838040998940104,0.21706709909135463,0.0,0.0,0.0,0.0,0.0,0.0,0.7145524909192443,1780146.2682537448,1177.7777777777778
0.06915194661398735,0.2168873312776059,0.0,0.0,0.0,0.0,0.0,0.0,0.7139607221084068,1789394.6184275644,1177.7777777777778
0.06992220637364849,0.21670786097302103,0.0,0.0,0.0,0.0,0.0,0.0,0.7133699326533305,1798627.6629197397,1177.7777777777778
0.07069119243551089,0.21652868743966042,0.0,0.0,0.0,0.0,0.0,0.0,0.7127801201248287,1807845.4396943722,1177.7777777777778
0.0714589079562354,0.21634980994202302,0.0,0.0,0.0,0.0,0.0,0.0,0.7121912821017417,1817047.9865901126,1177.7777777777778
0.07222535608206039,0.21617122774703618,0.0,0.0,0.0,0.0,0.0,0.0,0.7116034161709035,1826235.3413206774,1177.7777777777778
0.07299053994884476,0.21599294012404568,0.0,0.0,0.0,0.0,0.0,0.0,0.7110165199271097,1835407.5414753666,1177.7777777777778
0.07375446268211076,0.2158149463448057,0.0,0.0,0.0,0.0,0.0,0.0,0.7104305909730836,1844564.6245195754,1177.7777777777778
0.07451712739708645,0.21563724568346898,0.0,0.0,0.0,0.0,0.0,0.0,0.7098456269194446,1853706.6277953025,1177.7777777777778
0.07527853719874812,0.21545983741657695,0.0,0.0,0.0,0.0,0.0,0.0,0.709261625384675,1862833.58852166,1177.7777777777778
0.07603869518186239,0.2152827208230499,0.0,0.0,0.0,0.0,0.0,0.0,0.7086785839950877,1871945.5437953772,1177.7777777777778
0.07679760443102816,0.21510589518417714,0.0,0.0,0.0,0.0,0.0,0.0,0.7080965003847947,1881042.530591304,1177.7777777777778
0.07755526802071833,0.21492935978360733,0.0,0.0,0.0,0.0,0.0,0.0,0.7075153721956743,1890124.5857629098,1177.7777777777778
0.07831168901532129,0.2147531139073389,0.0,0.0,0.0,0.0,0.0,0.0,0.7069351970773398,1899191.746042784,1177.7777777777778
0.07906687046918227,0.2145771568437102,0.0,0.0,0.0,0.0,0.0,0.0,0.7063559726871074,1908244.0480431272,1177.7777777777778
0.07982081542664446,0.2144014878833903,0.0,0.0,0.0,0.0,0.0,0.0,0.7057776966899653,1917281.5282562466,1177.7777777777778
0.08057352692208981,0.2142261063193689,0.0,0.0,0.0,0.0,0.0,0.0,0.7052003667585414,1926304.2230550458,1177.7777777777778
0.08132500797997991,0.21405101144694735,0.0,0.0,0.0,0.0,0.0,0.0,0.7046239805730727,1935312.168693513,1177.7777777777778
0.0820752616148964,0.21387620256372902,0.0,0.0,0.0,0.0,0.0,0.0,0.7040485358213746,1944305.4013072068,1177.7777777777778
0.08282429083158122,0.21370167896960987,0.0,0.0,0.0,0.0,0.0,0.0,0.7034740301988088,1953283.9569137373,1177.7777777777778
0.08357209862497689,0.21352743996676918,0.0,0.0,0.0,0.0,0.0,0.0,0.7029004614082538,1962247.8714132498,1177.7777777777778
0.08431868798026629,0.21335348485966021,0.0,0.0,0.0,0.0,0.0,0.0,0.7023278271600737,1971197.1805889031,1177.7777777777778
0.08506406187291239,0.21317981295500085,0.0,0.0,0.0,0.0,0.0,0.0,0.701756125172087,1980131.9201073416,1177.7777777777778
0.08580822326869783,0.2130064235617646,0.0,0.0,0.0,0.0,0.0,0.0,0.7011853531695377,1989052.1255191748,1177.7777777777778
0.08655117512376426,0.21283331599117133,0.0,0.0,0.0,0.0,0.0,0.0,0.7006155088850644,1997957.8322594443,1177.7777777777778
0.08729292038465147,0.21266048955667813,0.0,0.0,0.0,0.0,0.0,0.0,0.7000465900586704,2006849.0756480964,1177.7777777777778
0.0880334619883363,0.21248794357397022,0.0,0.0,0.0,0.0,0.0,0.0,0.6994785944376934,2015725.8908904465,1177.7777777777778
0.08877280286227143,0.21231567736095194,0.0,0.0,0.0,0.0,0.0,0.0,0.6989115197767766,2024588.313077645,1177.7777777777778
0.089510945924424,0.2121436902377378,0.0,0.0,0.0,0.0,0.0,0.0,0.6983453638378382,2033436.377187139,1177.7777777777778
0.09024789408331395,0.21197198152664345,0.0,0.0,0.0,0.0,0.0,0.0,0.6977801243900426,2042270.1180831338,1177.7777777777778
0.09098365023805222,0.2118005505521769,0.0,0.0,0.0,0.0,0.0,0.0,0.6972157992097708,2051089.5705170487,1177.7777777777778
0.09171821727837877,0.21162939664102953,0.0,0.0,0.0,0.0,0.0,0.0,0.6966523860805915,2059894.7691279752,1177.7777777777778
0.09245159808470048,0.21145851912206742,0.0,0.0,0.0,0.0,0.0,0.0,0.6960898827932321,2068685.7484431285,1177.7777777777778
0.09318379552812867,0.2112879173263224,0.0,0.0,0.0,0.0,0.0,0.0,0.695528287145549,2077462.542878299,1177.7777777777778
0.014467517838966193,0.2296287876047819,0.0,0.0,0.0,0.0,0.0,0.0,0.755903694556252,1149286.8991220768,1188.888888888889
0.015330894678161499,0.22942762104719086,0.0,0.0,0.0,0.0,0.0,0.0,0.7552414842746477,1159772.338516264,1188.888888888889
0.016192760116919228,0.22922680664547124,0.0,0.0,0.0,0.0,0.0,0.0,0.7545804332376095,1170239.4224288475,1188.888888888889
0.017053118120484028,0.2290263434757222,0.0,0.0,0.0,0.0,0.0,0.0,0.7539205384037937,1180688.1990164733,1188.888888888889
0.017911972640241927,0.22882623061727186,0.0,0.0,0.0,0.0,0.0,0.0,0.7532617967424862,1191118.7162674787,1188.888888888889
0.018769327613780865,0.22862646715266344,0.0,0.0,0.0,0.0,0.0,0.0,0.7526042052335558,1201531.0220026267,1188.888888888889
0.01962518696495082,0.2284270521676409,0.0,0.0,0.0,0.0,0.0,0.0,0.7519477608674083,1211925.163875838,1188.888888888889
0.020479554603923703,0.22822798475113532,0.0,0.0,0.0,0.0,0.0,0.0,0.751292460644941,1222301.189374917,1188.888888888889
0.0213324344272529,0.22802926399525092,0.0,0.0,0.0,0.0,0.0,0.0,0.7506383015774962,1232659.145822276,1188.888888888889
0.0221838303179325,0.22783088899525117,0.0,0.0,0.0,0.0,0.0,0.0,0.7499852806868164,1242999.0803756525,1188.888888888889
0.02303374614545624,0.2276328588495451,0.0,0.0,0.0,0.0,0.0,0.0,0.7493333950049986,1253321.0400288284,1188.888888888889
0.02388218576587611,0.22743517265967375,0.0,0.0,0.0,0.0,0.0,0.0,0.7486826415744501,1263625.071612338,1188.888888888889
0.02472915302186066,0.2272378295302964,0.0,0.0,0.0,0.0,0.0,0.0,0.7480330174478429,1273911.22179418,1188.888888888889
0.025574651742753057,0.2270408285691772,0.0,0.0,0.0,0.0,0.0,0.0,0.7473845196880697,1284179.5370805187,1188.888888888889
0.026418685744628752,0.22684416888717163,0.0,0.0,0.0,0.0,0.0,0.0,0.7467371453681995,1294430.0638163865,1188.888888888889
0.02726125883035291,0.2266478495982133,0.0,0.0,0.0,0.0,0.0,0.0,0.7460908915714339,1304662.848186382,1188.888888888889
0.02810237478963751,0.22645186981930024,0.0,0.0,0.0,0.0,0.0,0.0,0.7454457553910624,1314877.9362153616,1188.888888888889
0.0289420373990982,0.22625622867048212,0.0,0.0,0.0,0.0,0.0,0.0,0.7448017339304197,1325075.3737691308,1188.888888888889
0.02978025042231077,0.22606092527484692,0.0,0.0,0.0,0.0,0.0,0.0,0.7441588243028423,1335255.206555131,1188.888888888889
0.030617017609867424,0.22586595875850768,0.0,0.0,0.0,0.0,0.0,0.0,0.7435170236316249,1345417.4801231215,1188.888888888889
0.031452342699432694,0.2256713282505896,0.0,0.0,0.0,0.0,0.0,0.0,0.7428763290499776,1355562.2398658588,1188.888888888889
0.032286229415799124,0.22547703288321722,0.0,0.0,0.0,0.0,0.0,0.0,0.7422367377009838,1365689.5310197738,1188.888888888889
0.03311868147094258,0.22528307179150103,0.0,0.0,0.0,0.0,0.0,0.0,0.7415982467375565,1375799.3986656426,1188.888888888889
0.03394970256407738,0.22508944411352527,0.0,0.0,0.0,0.0,0.0,0.0,0.7409608533223975,1385891.8877292562,1188.888888888889
0.03477929638171106,0.22489614899033467,0.0,0.0,0.0,0.0,0.0,0.0,0.7403245546279543,1395967.0429820858,1188.888888888889
0.03560746659769891,0.22470318556592203,0.0,0.0,0.0,0.0,0.0,0.0,0.7396893478363791,1406024.9090419456,1188.888888888889
0.03643421687329817,0.22451055298721545,0.0,0.0,0.0,0.0,0.0,0.0,0.7390552301394864,1416065.5303736494,1188.888888888889
0.037259550857222046,0.22431825040406578,0.0,0.0,0.0,0.0,0.0,0.0,0.7384221987387122,1426088.9512896684,1188.888888888889
0.0380834721856933,0.22412627696923418,0.0,0.0,0.0,0.0,0.0,0.0,0.7377902508450725,1436095.2159507815,1188.888888888889
0.03890598448249773,0.22393463183837953,0.0,0.0,0.0,0.0,0.0,0.0,0.7371593836791227,1446084.368366723,1188.888888888889
0.039727091359037243,0.22374331417004628,0.0,0.0,0.0,0.0,0.0,0.0,0.7365295944709164,1456056.4523968317,1188.888888888889
0.04054679641438277,0.22355232312565193,0.0,0.0,0.0,0.0,0.0,0.0,0.7359008804599652,1466011.5117506883,1188.888888888889
0.04136510323532678,0.22336165786947487,0.0,0.0,0.0,0.0,0.0,0.0,0.7352732388951985,1475949.5899887558,1188.888888888889
0.04218201539643562,0.22317131756864206,0.0,0.0,0.0,0.0,0.0,0.0,0.7346466670349223,1485870.730523015,1188.888888888889
0.04299753646010161,0.22298130139311717,0.0,0.0,0.0,0.0,0.0,0.0,0.7340211621467813,1495774.9766175968,1188.888888888889
0.04381166997659478,0.2227916085156883,0.0,0.0,0.0,0.0,0.0,0.0,0.733396721507717,1505662.3713894112,1188.888888888889
0.044624419484114386,0.222602238111956,0.0,0.0,0.0,0.0,0.0,0.0,0.7327733424039296,1515532.957808772,1188.888888888889
0.04543578850884019,0.22241318936032145,0.0,0.0,0.0,0.0,0.0,0.0,0.7321510221308384,1525386.7787000209,1188.888888888889
0.046245780564983435,0.2222244614419744,0.0,0.0,0.0,0.0,0.0,0.0,0.7315297579930423,1535223.8767421446,1188.888888888889
0.04705439915483759,0.22203605354088143,0.0,0.0,0.0,0.0,0.0,0.0,0.730909547304281,1545044.2944693922,1188.888888888889
0.04786164776882885,0.22184796484377425,0.0,0.0,0.0,0.0,0.0,0.0,0.7302903873873969,1554848.0742718894,1188.888888888889
0.04866752988556631,0.22166019454013797,0.0,0.0,0.0,0.0,0.0,0.0,0.7296722755742957,1564635.2583962462,1188.888888888889
0.04947204897189199,0.22147274182219936,0.0,0.0,0.0,0.0,0.0,0.0,0.7290552092059087,1574405.888946166,1188.888888888889
0.05027520848293049,0.22128560588491536,0.0,0.0,0.0,0.0,0.0,0.0,0.7284391856321542,1584160.007883046,1188.888888888889
0.0510770118621385,0.22109878592596155,0.0,0.0,0.0,0.0,0.0,0.0,0.7278242022118999,1593897.6570265833,1188.888888888889
0.051877462541353975,0.2209122811457207,0.0,0.0,0.0,0.0,0.0,0.0,0.7272102563129252,1603618.8780553662,1188.888888888889
0.05267656394084512,0.22072609074727126,0.0,0.0,0.0,0.0,0.0,0.0,0.7265973453118836,1613323.712507474,1188.888888888889
0.053474319469359106,0.2205402139363761,0.0,0.0,0.0,0.0,0.0,0.0,0.7259854665942648,1623012.2017810654,1188.888888888889
0.054270732524170535,0.22035464992147125,0.0,0.0,0.0,0.0,0.0,0.0,0.7253746175543583,1632684.3871349688,1188.888888888889
0.055065806491129646,0.2201693979136545,0.0,0.0,0.0,0.0,0.0,0.0,0.7247647955952159,1642340.3096892682,1188.888888888889
0.055859544744710325,0.21998445712667444,0.0,0.0,0.0,0.0,0.0,0.0,0.7241559981286152,1651980.0104258838,1188.888888888889
0.05665195064805785,0.21979982677691917,0.0,0.0,0.0,0.0,0.0,0.0,0.7235482225750229,1661603.5301891551,1188.888888888889
0.05744302755303633,0.2196155060834053,0.0,0.0,0.0,0.0,0.0,0.0,0.7229414663635583,1671210.9096864131,1188.888888888889
0.05823277880027609,0.21943149426776698,0.0,0.0,0.0,0.0,0.0,0.0,0.7223357269319569,1680802.189488561,1188.888888888889
0.05902120771922052,0.2192477905542448,0.0,0.0,0.0,0.0,0.0,0.0,0.7217310017265349,1690377.4100306379,1188.888888888889
0.05980831762817301,0.2190643941696749,0.0,0.0,0.0,0.0,0.0,0.0,0.7211272882021521,1699936.6116123917,1188.888888888889
0.06059411183434347,0.2188813043434785,0.0,0.0,0.0,0.0,0.0,0.0,0.7205245838221781,1709479.8343988436,1188.888888888889
0.06137859363389459,0.21869852030765055,0.0,0.0,0.0,0.0,0.0,0.0,0.7199228860584549,1719007.11842085,1188.888888888889
0.062161766311988005,0.2185160412967493,0.0,0.0,0.0,0.0,0.0,0.0,0.7193221923912627,1728518.5035756633,1188.888888888889
0.0629436331428301,0.21833386654788564,0.0,0.0,0.0,0.0,0.0,0.0,0.7187225003092842,1738014.0296274864,1188.888888888889
0.06372419738971764,0.21815199530071233,0.0,0.0,0.0,0.0,0.0,0.0,0.7181238073095699,1747493.7362080296,1188.888888888889
0.06450346230508323,0.21797042679741352,0.0,0.0,0.0,0.0,0.0,0.0,0.7175261108975032,1756957.6628170612,1188.888888888889
0.06528143113054044,0.21778916028269416,0.0,0.0,0.0,0.0,0.0,0.0,0.7169294085867653,1766405.8488229557,1188.888888888889
0.06605810709692869,0.21760819500376957,0.0,0.0,0.0,0.0,0.0,0.0,0.7163336978993017,1775838.3334632379,1188.888888888889
0.06683349342435814,0.21742753021035502,0.0,0.0,0.0,0.0,0.0,0.0,0.7157389763652868,1785255.1558451315,1188.888888888889
0.06760759332225402,0.21724716515465536,0.0,0.0,0.0,0.0,0.0,0.0,0.7151452415230907,1794656.3549460932,1188.888888888889
0.06838040998940104,0.21706709909135463,0.0,0.0,0.0,0.0,0.0,0.0,0.7145524909192443,1804041.9696143528,1188.888888888889
0.06915194661398735,0.2168873312776059,0.0,0.0,0.0,0.0,0.0,0.0,0.7139607221084068,1813412.0385694515,1188.888888888889
0.06992220637364849,0.21670786097302103,0.0,0.0,0.0,0.0,0.0,0.0,0.7133699326533305,1822766.6004027706,1188.888888888889
0.07069119243551089,0.21652868743966042,0.0,0.0,0.0,0.0,0.0,0.0,0.7127801201248287,1832105.6935780612,1188.888888888889
0.0714589079562354,0.21634980994202302,0.0,0.0,0.0,0.0,0.0,0.0,0.7121912821017417,1841429.3564319736,1188.888888888889
0.07222535608206039,0.21617122774703618,0.0,0.0,0.0,0.0,0.0,0.0,0.7116034161709035,1850737.6271745802,1188.888888888889
0.07299053994884476,0.21599294012404568,0.0,0.0,0.0,0.0,0.0,0.0,0.7110165199271097,1860030.5438898995,1188.888888888889
0.07375446268211076,0.2158149463448057,0.0,0.0,0.0,0.0,0.0,0.0,0.7104305909730836,1869308.1445364116,1188.888888888889
0.07451712739708645,0.21563724568346898,0.0,0.0,0.0,0.0,0.0,0.0,0.7098456269194446,1878570.46694758,1188.888888888889
0.07527853719874812,0.21545983741657695,0.0,0.0,0.0,0.0,0.0,0.0,0.709261625384675,1887817.548832362,1188.888888888889
0.07603869518186239,0.2152827208230499,0.0,0.0,0.0,0.0,0.0,0.0,0.7086785839950877,1897049.4277757222,1188.888888888889
0.07679760443102816,0.21510589518417714,0.0,0.0,0.0,0.0,0.0,0.0,0.7080965003847947,1906266.1412391413,1188.888888888889
0.07755526802071833,0.21492935978360733,0.0,0.0,0.0,0.0,0.0,0.0,0.7075153721956743,1915467.7265611228,1188.888888888889
0.07831168901532129,0.2147531139073389,0.0,0.0,0.0,0.0,0.0,0.0,0.7069351970773398,1924654.2209576974,1188.888888888889
0.07906687046918227,0.2145771568437102,0.0,0.0,0.0,0.0,0.0,0.0,0.7063559726871074,1933825.6615229242,1188.888888888889
0.07982081542664446,0.2144014878833903,0.0,0.0,0.0,0.0,0.0,0.0,0.7057776966899653,1942982.085229392,1188.888888888889
0.08057352692208981,0.2142261063193689,0.0,0.0,0.0,0.0,0.0,0.0,0.7052003667585414,1952123.528928711,1188.888888888889
0.08132500797997991,0.21405101144694735,0.0,0.0,0.0,0.0,0.0,0.0,0.7046239805730727,1961250.029352014,1188.888888888889
0.0820752616148964,0.21387620256372902,0.0,0.0,0.0,0.0,0.0,0.0,0.7040485358213746,1970361.623110444,1188.888888888889
0.08282429083158122,0.21370167896960987,0.0,0.0,0.0,0.0,0.0,0.0,0.7034740301988088,1979458.3466956452,1188.888888888889
0.08357209862497689,0.21352743996676918,0.0,0.0,0.0,0.0,0.0,0.0,0.7029004614082538,1988540.2364802486,1188.888888888889
0.08431868798026629,0.21335348485966021,0.0,0.0,0.0,0.0,0.0,0.0,0.7023278271600737,1997607.3287183593,1188.888888888889
0.08506406187291239,0.21317981295500085,0.0,0.0,0.0,0.0,0.0,0.0,0.701756125172087,2006659.659546036,1188.888888888889
0.08580822326869783,0.2130064235617646,0.0,0.0,0.0,0.0,0.0,0.0,0.7011853531695377,2015697.2649817741,1188.888888888889
0.08655117512376426,0.21283331599117133,0.0,0.0,0.0,0.0,0.0,0.0,0.7006155088850644,2024720.1809269807,1188.888888888889
0.08729292038465147,0.21266048955667813,0.0,0.0,0.0,0.0,0.0,0.0,0.7000465900586704,2033728.4431664536,1188.888888888889
0.0880334619883363,0.21248794357397022,0.0,0.0,0.0,0.0,0.0,0.0,0.6994785944376934,2042722.0873688487,1188.888888888889
0.08877280286227143,0.21231567736095194,0.0,0.0,0.0,0.0,0.0,0.0,0.6989115197767766,2051701.1490871562,1188.888888888889
0.089510945924424,0.2121436902377378,0.0,0.0,0.0,0.0,0.0,0.0,0.6983453638378382,2060665.6637591668,1188.888888888889
0.09024789408331395,0.21197198152664345,0.0,0.0,0.0,0.0,0.0,0.0,0.6977801243900426,2069615.6667079371,1188.888888888889
0.09098365023805222,0.2118005505521769,0.0,0.0,0.0,0.0,0.0,0.0,0.6972157992097708,2078551.193142256,1188.888888888889
0.09171821727837877,0.21162939664102953,0.0,0.0,0.0,0.0,0.0,0.0,0.6966523860805915,2087472.2781571033,1188.888888888889
0.09245159808470048,0.21145851912206742,0.0,0.0,0.0,0.0,0.0,0.0,0.6960898827932321,2096378.9567341115,1188.888888888889
0.09318379552812867,0.2112879173263224,0.0,0.0,0.0,0.0,0.0,0.0,0.695528287145549,2105271.263742023,1188.888888888889
0.014467517838966193,0.2296287876047819,0.0,0.0,0.0,0.0,0.0,0.0,0.755903694556252,1164698.3699945803,1200.0
0.015330894678161499,0.22942762104719086,0.0,0.0,0.0,0.0,0.0,0.0,0.7552414842746477,1175320.238291545,1200.0
0.016192760116919228,0.22922680664547124,0.0,0.0,0.0,0.0,0.0,0.0,0.7545804332376095,1185923.5122787452,1200.0
0.017053118120484028,0.2290263434757222,0.0,0.0,0.0,0.0,0.0,0.0,0.7539205384037937,1196508.2407394047,1200.0
0.017911972640241927,0.22882623061727186,0.0,0.0,0.0,0.0,0.0,0.0,0.7532617967424862,1207074.4722862504,1200.0
0.018769327613780865,0.22862646715266344,0.0,0.0,0.0,0.0,0.0,0.0,0.7526042052335558,1217622.255362255,1200.0
0.01962518696495082,0.2284270521676409,0.0,0.0,0.0,0.0,0.0,0.0,0.7519477608674083,1228151.6382413765,1200.0
0.020479554603923703,0.22822798475113532,0.0,0.0,0.0,0.0,0.0,0.0,0.751292460644941,1238662.6690292964,1200.0
0.0213324344272529,0.22802926399525092,0.0,0.0,0.0,0.0,0.0,0.0,0.7506383015774962,1249155.395664151,1200.0
0.0221838303179325,0.22783088899525117,0.0,0.0,0.0,0.0,0.0,0.0,0.7499852806868164,1259629.8659172615,1200.0
0.02303374614545624,0.2276328588495451,0.0,0.0,0.0,0.0,0.0,0.0,0.7493333950049986,1270086.1273938573,1200.0
0.02388218576587611,0.22743517265967375,0.0,0.0,0.0,0.0,0.0,0.0,0.7486826415744501,1280524.2275337987,1200.0
0.02472915302186066,0.2272378295302964,0.0,0.0,0.0,0.0,0.0,0.0,0.7480330174478429,1290944.2136122931,1200.0
0.025574651742753057,0.2270408285691772,0.0,0.0,0.0,0.0,0.0,0.0,0.7473845196880697,1301346.1327406098,1200.0
0.026418685744628752,0.22684416888717163,0.0,0.0,0.0,0.0,0.0,0.0,0.7467371453681995,1311730.0318667893,1200.0
0.02726125883035291,0.2266478495982133,0.0,0.0,0.0,0.0,0.0,0.0,0.7460908915714339,1322095.9577763504,1200.0
0.02810237478963751,0.22645186981930024,0.0,0.0,0.0,0.0,0.0,0.0,0.7454457553910624,1332443.9570929909,1200.0
0.0289420373990982,0.22625622867048212,0.0,0.0,0.0,0.0,0.0,0.0,0.7448017339304197,1342774.0762792893,1200.0
0.02978025042231077,0.22606092527484692,0.0,0.0,0.0,0.0,0.0,0.0,0.7441588243028423,1353086.361637399,1200.0
0.030617017609867424,0.22586595875850768,0.0,0.0,0.0,0.0,0.0,0.0,0.7435170236316249,1363380.8593097387,1200.0
0.031452342699432694,0.2256713282505896,0.0,0.0,0.0,0.0,0.0,0.0,0.7428763290499776,1373657.6152796836,1200.0
0.032286229415799124,0.22547703288321722,0.0,0.0,0.0,0.0,0.0,0.0,0.7422367377009838,1383916.6753722483,1200.0
0.03311868147094258,0.22528307179150103,0.0,0.0,0.0,0.0,0.0,0.0,0.7415982467375565,1394158.0852547656,1200.0
0.03394970256407738,0.22508944411352527,0.0,0.0,0.0,0.0,0.0,0.0,0.7409608533223975,1404381.8904375697,1200.0
0.03477929638171106,0.22489614899033467,0.0,0.0,0.0,0.0,0.0,0.0,0.7403245546279543,1414588.1362746642,1200.0
0.03560746659769891,0.22470318556592203,0.0,0.0,0.0,0.0,0.0,0.0,0.7396893478363791,1424776.8679643986,1200.0
0.03643421687329817,0.22451055298721545,0.0,0.0,0.0,0.0,0.0,0.0,0.7390552301394864,1434948.1305501305,1200.0
0.037259550857222046,0.22431825040406578,0.0,0.0,0.0,0.0,0.0,0.0,0.7384221987387122,1445101.9689208928,1200.0
0.0380834721856933,0.22412627696923418,0.0,0.0,0.0,0.0,0.0,0.0,0.7377902508450725,1455238.4278120515,1200.0
0.03890598448249773,0.22393463183837953,0.0,0.0,0.0,0.0,0.0,0.0,0.7371593836791227,1465357.5518059654,1200.0
0.039727091359037243,0.22374331417004628,0.0,0.0,0.0,0.0,0.0,0.0,0.7365295944709164,1475459.3853326372,1200.0
0.04054679641438277,0.22355232312565193,0.0,0.0,0.0,0.0,0.0,0.0,0.7359008804599652,1485543.972670365,1200.0
0.04136510323532678,0.22336165786947487,0.0,0.0,0.0,0.0,0.0,0.0,0.7352732388951985,1495611.3579463894,1200.0
0.04218201539643562,0.22317131756864206,0.0,0.0,0.0,0.0,0.0,0.0,0.7346466670349223,1505661.5851375363,1200.0
0.04299753646010161,0.22298130139311717,0.0,0.0,0.0,0.0,0.0,0.0,0.7340211621467813,1515694.6980708581,1200.0
0.04381166997659478,0.2227916085156883,0.0,0.0,0.0,0.0,0.0,0.0,0.733396721507717,1525710.7404242698,1200.0
0.044624419484114386,0.222602238111956,0.0,0.0,0.0,0.0,0.0,0.0,0.7327733424039296,1535709.7557271847,1200.0
0.04543578850884019,0.22241318936032145,0.0,0.0,0.0,0.0,0.0,0.0,0.7321510221308384,1545691.7873611432,1200.0
0.046245780564983435,0.2222244614419744,0.0,0.0,0.0,0.0,0.0,0.0,0.7315297579930423,1555656.8785604392,1200.0
0.04705439915483759,0.22203605354088143,0.0,0.0,0.0,0.0,0.0,0.0,0.730909547304281,1565605.0724127481,1200.0
0.04786164776882885,0.22184796484377425,0.0,0.0,0.0,0.0,0.0,0.0,0.7302903873873969,1575536.4118597433,1200.0
0.04866752988556631,0.22166019454013797,0.0,0.0,0.0,0.0,0.0,0.0,0.7296722755742957,1585450.939697718,1200.0
0.04947204897189199,0.22147274182219936,0.0,0.0,0.0,0.0,0.0,0.0,0.7290552092059087,1595348.6985781975,1200.0
0.05027520848293049,0.22128560588491536,0.0,0.0,0.0,0.0,0.0,0.0,0.7284391856321542,1605229.7310085522,1200.0
0.0510770118621385,0.22109878592596155,0.0,0.0,0.0,0.0,0.0,0.0,0.7278242022118999,1615094.0793526035,1200.0
0.051877462541353975,0.2209122811457207,0.0,0.0,0.0,0.0,0.0,0.0,0.7272102563129252,1624941.7858312337,1200.0
0.05267656394084512,0.22072609074727126,0.0,0.0,0.0,0.0,0.0,0.0,0.7265973453118836,1634772.8925229844,1200.0
