"CO001","CO002","CO003","CO004","CO005","CO006","CO007","CO008","CO009","CO010","CO011","CO012","CO013","CO014","CO015","CO016","CO017","CO018","CO019","CO020","CO021","CO022","CO023","CO024","CO025","CO026","CO027","CO028","CO029","CO030","CO031","CO032","CO033","CO034","CO035","CO036","CO037","CO038","CO039","CO040","CO041","CO042","CO043","CO044","CO045","CO046","CO047","CO048","CO049","CO050","CO051","CO052","CO053","ENTHA","TEMPE","Points:0","Points:1","Points:2"
4.8478e-135,6.329e-138,5.5762e-137,0.1165,7.8628e-136,2.5811e-133,2.8508e-137,5.3909e-138,5.002e-149,4.5982e-146,9.221e-142,7.4398e-143,5.8462e-137,0.5,8.2211e-134,2.2139e-133,1.933e-141,1.1935e-135,7.1155e-143,8.3698e-138,1.6717e-136,2.1905e-146,3.4544e-135,1.1071e-142,3.2475e-135,1.5472e-139,3.2882e-135,6.7893e-142,5.2429e-136,5.7377e-138,3.2168e-141,7.5285e-142,1.5019e-140,3.2704e-137,3.5215e-142,1.8715e-135,2.0628e-136,1.2955e-138,8.6203e-140,2.9993e-146,1.3571e-136,1.9326e-141,1.0799e-146,2.4683e-137,1.0627e-139,7.1298e-137,3.5867e-142,0.3835,6.4783e-164,1.1671e-139,1.8963e-137,9.5198e-140,1.2615e-137,-2.322e+06,300,0,0.00067114,0
1.6596e-134,2.0985e-137,1.8491e-136,0.1165,2.607e-135,8.7771e-133,9.7167e-137,1.84e-137,1.7215e-148,1.5596e-145,3.1308e-141,2.525e-142,1.9959e-136,0.5,2.8112e-133,7.5107e-133,6.5517e-141,4.0819e-135,2.418e-142,2.8482e-137,5.7108e-136,7.4673e-146,1.1849e-134,3.7847e-142,1.1128e-134,5.277e-139,1.1256e-134,2.3218e-141,1.7965e-135,1.9667e-137,1.0667e-140,2.5143e-141,5.1237e-140,1.1221e-136,1.1675e-141,6.3026e-135,7.041e-136,4.4284e-138,2.9202e-139,9.9602e-146,4.6522e-136,6.608e-141,3.6621e-146,8.4598e-137,3.6405e-139,2.4434e-136,1.222e-141,0.3835,2.2376e-163,3.9965e-139,6.4874e-137,3.2542e-139,4.3132e-137,-2.322e+06,300,0.00013378,0.00067114,0
1.5399e-132,1.8575e-135,1.637e-134,0.1165,2.3076e-133,8.0633e-131,8.9387e-135,1.6971e-135,1.6156e-146,1.4225e-143,2.86e-139,2.3049e-140,1.8415e-134,0.5,2.6037e-131,6.8757e-131,5.9794e-139,3.779e-133,2.2119e-140,2.6119e-135,5.2752e-134,6.8691e-144,1.1034e-132,3.5007e-140,1.0341e-132,4.8596e-137,1.0438e-132,2.1492e-139,1.6693e-133,1.8286e-135,9.4426e-139,2.249e-139,4.7215e-138,1.0454e-134,1.0334e-139,5.7068e-133,6.4939e-134,4.0995e-136,2.6623e-137,8.8361e-144,4.3264e-134,6.1147e-139,3.3389e-144,7.8647e-135,3.3809e-137,2.2709e-134,1.1235e-139,0.3835,2.1117e-161,3.709e-137,6.0093e-135,3.0097e-137,3.991e-135,-2.322e+06,300,0.00040134,0.00013423,0
1.5376e-132,1.8548e-135,1.6347e-134,0.1165,2.3042e-133,8.051e-131,8.9246e-135,1.6944e-135,1.6132e-146,1.4202e-143,2.8555e-139,2.3012e-140,1.8387e-134,0.5,2.5998e-131,6.8653e-131,5.9701e-139,3.7731e-133,2.2084e-140,2.6078e-135,5.2669e-134,6.8582e-144,1.1017e-132,3.4953e-140,1.0326e-132,4.8519e-137,1.0422e-132,2.1458e-139,1.6668e-133,1.8258e-135,9.429e-139,2.2457e-139,4.7141e-138,1.0438e-134,1.0319e-139,5.6983e-133,6.4838e-134,4.0932e-136,2.6582e-137,8.8233e-144,4.3198e-134,6.1053e-139,3.3335e-144,7.8527e-135,3.3758e-137,2.2674e-134,1.1217e-139,0.3835,2.1086e-161,3.7033e-137,6e-135,3.005e-137,3.9848e-135,-2.322e+06,300,0.00040134,0,0
1.5295e-132,1.8445e-135,1.6256e-134,0.1165,2.2914e-133,8.0085e-131,8.8794e-135,1.6857e-135,1.6043e-146,1.4131e-143,2.8413e-139,2.2898e-140,1.8293e-134,0.5,2.5861e-131,6.8289e-131,5.9394e-139,3.7535e-133,2.1974e-140,2.5947e-135,5.2399e-134,6.8236e-144,1.0958e-132,3.4772e-140,1.0271e-132,4.8273e-137,1.0368e-132,2.1347e-139,1.658e-133,1.8162e-135,9.3765e-139,2.2335e-139,4.69e-138,1.0382e-134,1.0262e-139,5.6678e-133,6.4507e-134,4.0717e-136,2.6446e-137,8.7744e-144,4.2969e-134,6.0737e-139,3.317e-144,7.8112e-135,3.358e-137,2.2555e-134,1.116e-139,0.3835,2.0968e-161,3.6839e-137,5.9688e-135,2.9895e-137,3.9642e-135,-2.322e+06,300,0.00040134,0.00026846,0
1.5209e-133,1.872e-136,1.6497e-135,0.1165,2.3256e-134,7.9982e-132,8.8647e-136,1.681e-136,1.5868e-147,1.4163e-144,2.8456e-140,2.2941e-141,1.8238e-135,0.5,2.5737e-132,6.8305e-132,5.9498e-140,3.7366e-134,2.1994e-141,2.5942e-136,5.2215e-135,6.8128e-145,1.088e-133,3.4629e-141,1.0207e-133,4.8172e-138,1.0313e-133,2.1252e-140,1.6477e-134,1.8044e-136,9.5158e-140,2.2565e-140,4.6787e-139,1.0306e-135,1.0415e-140,5.6961e-134,6.4326e-135,4.0531e-137,2.6505e-138,8.8966e-145,4.2687e-135,6.0475e-140,3.3249e-145,7.7611e-136,3.338e-138,2.2413e-135,1.1145e-140,0.3835,2.069e-162,3.6631e-138,5.9403e-136,2.9774e-138,3.9472e-136,-2.322e+06,300,0.00026756,0.00053691,0
1.7325e-134,2.1932e-137,1.9326e-136,0.1165,2.7247e-135,9.1633e-133,1.0134e-136,1.9195e-137,1.7991e-148,1.6258e-145,3.2638e-141,2.6321e-142,2.0822e-136,0.5,2.9346e-133,7.8415e-133,6.8352e-141,4.2597e-135,2.5208e-142,2.9697e-137,5.9583e-136,7.7875e-146,1.2373e-134,3.9492e-142,1.1617e-134,5.5041e-139,1.1748e-134,2.4229e-141,1.8755e-135,2.0533e-137,1.1148e-140,2.6266e-141,5.3449e-140,1.1717e-136,1.2203e-141,6.5814e-135,7.345e-136,4.6227e-138,3.0463e-139,1.0409e-145,4.857e-136,6.8956e-141,3.8175e-146,8.832e-137,3.8003e-139,2.5508e-136,1.2746e-141,0.3835,2.3395e-163,4.1716e-139,6.7703e-137,3.3956e-139,4.5008e-137,-2.322e+06,300,0.00013378,0.00040268,0
5.0535e-135,6.6071e-138,5.8212e-137,0.1165,8.2083e-136,2.691e-133,2.969e-137,5.6157e-138,5.22e-149,4.7866e-146,9.599e-142,7.7443e-143,6.0901e-137,0.5,8.5697e-134,2.3083e-133,2.0138e-141,1.2437e-135,7.4072e-143,8.7144e-138,1.7417e-136,2.2811e-146,3.6017e-135,1.1536e-142,3.3853e-135,1.6114e-139,3.427e-135,7.0747e-142,5.4654e-136,5.9816e-138,3.3582e-141,7.8553e-142,1.5645e-140,3.4101e-137,3.6762e-142,1.9518e-135,2.1487e-136,1.3504e-138,8.9802e-140,3.1307e-146,1.4148e-136,2.0138e-141,1.1241e-146,2.5731e-137,1.1078e-139,7.4325e-137,3.7355e-142,0.3835,6.7634e-164,1.2164e-139,1.9761e-137,9.9191e-140,1.3144e-137,-2.322e+06,300,0,0.00040268,0
1.552e-133,1.911e-136,1.6841e-135,0.1165,2.3741e-134,8.1616e-132,9.0423e-136,1.7148e-136,1.62e-147,1.4443e-144,2.9019e-140,2.3394e-141,1.8605e-135,0.5,2.6262e-132,6.9701e-132,6.0696e-140,3.8123e-134,2.243e-141,2.6458e-136,5.3268e-135,6.9489e-145,1.1103e-133,3.5329e-141,1.0416e-133,4.9137e-138,1.0523e-133,2.1683e-140,1.6814e-134,1.8413e-136,9.7144e-140,2.3032e-140,4.7727e-139,1.0517e-135,1.0632e-140,5.813e-134,6.5619e-135,4.1357e-137,2.7037e-138,9.0818e-145,4.356e-135,6.1699e-140,3.3907e-145,7.9198e-136,3.4061e-138,2.2871e-135,1.1368e-140,0.3835,2.1127e-162,3.7378e-138,6.0608e-136,3.0376e-138,4.0271e-136,-2.322e+06,300,0.00026756,0.00040268,0
1.5075e-132,1.8174e-135,1.6017e-134,0.1165,2.2578e-133,7.8934e-131,8.7541e-135,1.6619e-135,1.5808e-146,1.3934e-143,2.8016e-139,2.2579e-140,1.8033e-134,0.5,2.549e-131,6.7306e-131,5.8553e-139,3.7e-133,2.1668e-140,2.5584e-135,5.1655e-134,6.7276e-144,1.08e-132,3.4277e-140,1.0124e-132,4.7592e-137,1.0219e-132,2.1043e-139,1.6342e-133,1.7901e-135,9.2389e-139,2.201e-139,4.6236e-138,1.0232e-134,1.0111e-139,5.586e-133,6.3594e-134,4.0133e-136,2.6072e-137,8.646e-144,4.2351e-134,5.9871e-139,3.2708e-144,7.6989e-135,3.3098e-137,2.2231e-134,1.1003e-139,0.3835,2.0658e-161,3.6311e-137,5.8836e-135,2.9469e-137,3.9077e-135,-2.322e+06,300,0.00040134,0.00040268,0
1.4766e-132,1.7795e-135,1.5683e-134,0.1165,2.2106e-133,7.7313e-131,8.5778e-135,1.6282e-135,1.5476e-146,1.3657e-143,2.7458e-139,2.213e-140,1.7669e-134,0.5,2.4967e-131,6.5924e-131,5.7368e-139,3.6246e-133,2.1236e-140,2.5072e-135,5.0607e-134,6.5924e-144,1.0577e-132,3.358e-140,9.9156e-133,4.6633e-137,1.001e-132,2.0614e-139,1.6006e-133,1.7533e-135,9.0459e-139,2.1554e-139,4.5302e-138,1.0021e-134,9.8998e-140,5.4711e-133,6.2308e-134,3.931e-136,2.5545e-137,8.4657e-144,4.148e-134,5.8652e-139,3.2056e-144,7.5407e-135,3.2419e-137,2.1774e-134,1.0781e-139,0.3835,2.022e-161,3.5567e-137,5.7636e-135,2.887e-137,3.8282e-135,-2.322e+06,300,0.00040134,0.00053691,0
1.4339e-131,1.6945e-134,1.4935e-133,0.1165,2.105e-132,7.4778e-130,8.3027e-134,1.5776e-134,1.51e-145,1.3175e-142,2.6506e-138,2.1356e-139,1.7121e-133,0.5,2.4228e-130,6.3672e-130,5.5348e-138,3.5169e-132,2.051e-139,2.4239e-134,4.9061e-133,6.381e-143,1.0286e-131,3.2571e-139,9.6346e-132,4.5156e-136,9.7192e-132,2e-138,1.5552e-132,1.7039e-134,8.6142e-138,2.0618e-138,4.3877e-137,9.7464e-134,9.4267e-139,5.2604e-132,6.037e-133,3.8139e-135,2.4636e-136,8.0692e-143,4.0316e-133,5.6899e-138,3.0921e-143,7.3281e-134,3.1493e-136,2.1158e-133,1.0433e-138,0.3835,1.9763e-160,3.4542e-136,5.5935e-134,2.8001e-136,3.7136e-134,-2.322e+06,300,0.00053512,0.00053691,0
1.3873e-130,1.6091e-133,1.4183e-132,0.1165,1.9989e-131,7.2074e-129,8.0067e-133,1.5228e-133,1.468e-144,1.2663e-141,2.5493e-137,2.0534e-138,1.6529e-132,0.5,2.3424e-129,6.1286e-129,5.3212e-137,3.3997e-131,1.9737e-138,2.3347e-133,4.7386e-132,6.1533e-142,9.9644e-131,3.1474e-138,9.3267e-131,4.3563e-135,9.4012e-131,1.9332e-137,1.5055e-131,1.6498e-133,8.1806e-137,1.9664e-137,4.2339e-136,9.4438e-133,8.9516e-138,5.0416e-131,5.8274e-132,3.6867e-134,2.3676e-135,7.6698e-142,3.9038e-132,5.4992e-137,2.9717e-142,7.0949e-133,3.0479e-135,2.0483e-132,1.0059e-137,0.3835,1.9244e-159,3.3421e-135,5.4081e-133,2.7057e-135,3.5891e-133,-2.322e+06,300,0.0006689,0.00053691,0
5.1811e-118,5.0412e-121,4.4463e-120,0.1165,6.2618e-119,2.5994e-116,2.8773e-120,5.5339e-121,5.8898e-132,4.3921e-129,8.8963e-125,7.1424e-126,6.0129e-120,0.5,8.6901e-117,2.1828e-116,1.8611e-124,1.2554e-118,6.9229e-126,8.2743e-121,1.7331e-119,2.2079e-129,3.7744e-118,1.1571e-125,3.5013e-118,1.5713e-122,3.4974e-118,7.1298e-125,5.6496e-119,6.2085e-121,2.5639e-124,6.4222e-125,1.5321e-123,3.585e-120,2.8037e-125,1.7245e-118,2.1171e-119,1.3649e-121,8.2428e-123,2.4242e-129,1.4703e-119,2.0264e-124,1.0292e-129,2.6681e-120,1.141e-122,7.6944e-120,3.6053e-125,0.3835,7.7449e-147,1.2473e-122,2.0015e-120,9.9412e-123,1.3218e-120,-2.322e+06,300,0.002408,0.0012081,0
6.1721e-118,5.9718e-121,5.267e-120,0.1165,7.4178e-119,3.0914e-116,3.4121e-120,6.5702e-121,7.0618e-132,5.191e-129,1.0519e-124,8.442e-126,7.1391e-120,0.5,1.0348e-116,2.5947e-116,2.2053e-124,1.4931e-118,8.1878e-126,9.7963e-121,2.0591e-119,2.6169e-129,4.5023e-118,1.3754e-125,4.1721e-118,1.8638e-122,4.1632e-118,8.4784e-125,6.7318e-119,7.4002e-121,3.0372e-124,7.6128e-125,1.8182e-123,4.2775e-120,3.3213e-125,2.0466e-118,2.5133e-119,1.625e-121,9.7626e-123,2.8719e-129,1.7527e-119,2.4096e-124,1.2162e-129,3.1799e-120,1.3591e-122,9.1695e-120,4.2744e-125,0.3835,9.3018e-147,1.4852e-122,2.381e-120,1.1816e-122,1.5715e-120,-2.322e+06,300,0.002408,0.00053691,0
7.9418e-121,7.9511e-124,7.0121e-123,0.1165,9.8766e-122,4.0055e-119,4.4347e-123,8.5153e-124,8.9058e-135,6.8044e-132,1.377e-127,1.106e-128,9.2512e-123,0.5,1.3334e-119,3.3702e-119,2.8807e-127,1.9273e-121,1.0707e-128,1.2778e-123,2.6644e-122,3.4036e-132,5.7738e-121,1.7776e-128,5.3628e-121,2.4205e-125,5.3639e-121,1.0949e-127,8.6538e-122,9.5062e-124,4.0436e-127,1.0057e-127,2.3591e-126,5.4823e-123,4.4224e-128,2.6797e-121,3.2577e-122,2.0949e-124,1.2767e-125,3.8176e-132,2.251e-122,3.1121e-127,1.5948e-132,4.0857e-123,1.7483e-125,1.1784e-122,5.5591e-128,0.3835,1.1743e-149,1.912e-125,3.0719e-123,1.5274e-125,2.0301e-123,-2.322e+06,300,0.0020067,0.00053691,0
1.1464e-129,1.3065e-132,1.1517e-131,0.1165,1.623e-130,5.939e-128,6.622e-132,1.2595e-132,1.2131e-143,1.0468e-140,2.1081e-136,1.6981e-137,1.3671e-131,0.5,1.935e-128,5.0446e-128,4.3876e-136,2.8112e-130,1.6327e-137,1.9314e-132,3.9189e-131,5.0913e-141,8.2358e-130,2.6028e-137,7.7099e-130,3.6036e-134,7.7729e-130,1.5986e-136,1.2445e-130,1.3638e-132,6.6424e-136,1.6044e-136,3.5014e-135,7.8052e-132,7.2679e-137,4.1345e-130,4.82e-131,3.0453e-133,1.9522e-134,6.2346e-141,3.2269e-131,4.5473e-136,2.4565e-141,5.8648e-132,2.5197e-134,1.6932e-131,8.3179e-137,0.3835,1.5891e-158,2.7631e-134,4.4719e-132,2.2376e-134,2.968e-132,-2.322e+06,300,0.00080268,0.0012081,0
1.2662e-129,1.4424e-132,1.2715e-131,0.1165,1.7919e-130,6.5557e-128,7.2926e-132,1.388e-132,1.3447e-143,1.1506e-140,2.3175e-136,1.8663e-137,1.5067e-131,0.5,2.1367e-128,5.5675e-128,4.8322e-136,3.1015e-130,1.7951e-137,2.1248e-132,4.3206e-131,5.605e-141,9.1034e-130,2.8707e-137,8.5166e-130,3.969e-134,8.5803e-130,1.7636e-136,1.3747e-130,1.5067e-132,7.3335e-136,1.7706e-136,3.8579e-135,8.6288e-132,8.0242e-137,4.5616e-130,5.3115e-131,3.3624e-133,2.1494e-134,6.8821e-141,3.5654e-131,5.0163e-136,2.6998e-141,6.4793e-132,2.7828e-134,1.8704e-131,9.1596e-137,0.3835,1.7641e-158,3.0508e-134,4.9345e-132,2.4678e-134,3.2739e-132,-2.322e+06,300,0.00080268,0.00080537,0
5.6695e-119,5.5756e-122,4.9175e-121,0.1165,6.9257e-120,2.8506e-117,3.159e-121,6.07e-122,6.4021e-133,4.8354e-130,9.79e-126,7.8621e-127,6.595e-121,0.5,9.5137e-118,2.3957e-117,2.0464e-125,1.3752e-119,7.6158e-127,9.0949e-122,1.9e-120,2.4246e-130,4.1257e-119,1.268e-126,3.83e-119,1.7247e-123,3.8288e-119,7.8112e-126,6.1803e-120,6.7901e-122,2.8356e-125,7.0857e-126,1.6812e-124,3.9179e-121,3.101e-126,1.8975e-119,2.3223e-120,1.4945e-122,9.0672e-124,2.6799e-130,1.6079e-120,2.2202e-125,1.1332e-130,2.9182e-121,1.2484e-123,8.4165e-121,3.9591e-126,0.3835,8.4219e-148,1.3651e-123,2.1921e-121,1.0895e-123,1.4483e-121,-2.322e+06,300,0.0022742,0.0012081,0
6.7434e-119,6.5968e-122,5.8181e-121,0.1165,8.1942e-120,3.3852e-117,3.7404e-121,7.1957e-122,7.663e-133,5.7066e-130,1.1558e-125,9.2791e-127,7.8184e-121,0.5,1.1311e-117,2.8435e-117,2.4214e-125,1.633e-119,8.994e-127,1.0752e-121,2.2539e-120,2.8695e-130,4.9136e-119,1.505e-126,4.5568e-119,2.0426e-123,4.5506e-119,9.2744e-126,7.3527e-120,8.0807e-122,3.355e-125,8.3884e-126,1.9921e-124,4.6673e-121,3.669e-126,2.2487e-119,2.7527e-120,1.7765e-122,1.0723e-123,3.1709e-130,1.9137e-120,2.6359e-125,1.3372e-130,3.4726e-121,1.4848e-123,1.0014e-120,4.6868e-126,0.3835,1.0098e-147,1.623e-123,2.6037e-121,1.293e-123,1.7193e-121,-2.322e+06,300,0.0022742,0.00053691,0
1.1882e-129,1.3538e-132,1.1934e-131,0.1165,1.6817e-130,6.1541e-128,6.8557e-132,1.3043e-132,1.2591e-143,1.083e-140,2.181e-136,1.7566e-137,1.4158e-131,0.5,2.0054e-128,5.2269e-128,4.5425e-136,2.9125e-130,1.6892e-137,1.9988e-132,4.059e-131,5.2703e-141,8.5387e-130,2.6963e-137,7.9915e-130,3.731e-134,8.0546e-130,1.6562e-136,1.2899e-130,1.4137e-132,6.8828e-136,1.6623e-136,3.6257e-135,8.0927e-132,7.531e-137,4.2833e-130,4.9914e-131,3.1559e-133,2.0209e-134,6.4599e-141,3.345e-131,4.7109e-136,2.5412e-141,6.0793e-132,2.6115e-134,1.7551e-131,8.6113e-137,0.3835,1.6503e-158,2.8635e-134,4.6333e-132,2.3179e-134,3.0747e-132,-2.322e+06,300,0.00080268,0.0010738,0
1.2143e-128,1.3603e-131,1.1992e-130,0.1165,1.6899e-129,6.266e-127,6.9711e-131,1.3281e-131,1.2964e-142,1.0964e-139,2.2096e-135,1.779e-136,1.4418e-130,0.5,2.048e-127,5.3151e-127,4.6068e-135,2.9718e-129,1.7123e-136,2.0287e-131,4.1365e-130,5.3576e-140,8.7417e-129,2.7497e-136,8.172e-129,3.7954e-133,8.2268e-129,1.6897e-135,1.319e-129,1.4461e-131,6.9164e-135,1.6764e-135,3.6902e-134,8.2875e-131,7.5673e-136,4.338e-129,5.0822e-130,3.2221e-132,2.0484e-133,6.4959e-140,3.422e-130,4.8057e-135,2.5723e-140,6.218e-131,2.6695e-133,1.7949e-130,8.7539e-136,0.3835,1.7027e-157,2.9259e-133,4.7291e-131,2.3636e-133,3.1363e-131,-2.322e+06,300,0.00093645,0.00080537,0
5.606e-118,5.4379e-121,4.7962e-120,0.1165,6.7547e-119,2.8101e-116,3.106e-120,5.9774e-121,6.3944e-132,4.7329e-129,9.5887e-125,7.6969e-126,6.4948e-120,0.5,9.4006e-117,2.3591e-116,2.0082e-124,1.3572e-118,7.4628e-126,8.9244e-121,1.8727e-119,2.3828e-129,4.0868e-118,1.2506e-125,3.789e-118,1.6964e-122,3.7828e-118,7.7075e-125,6.1137e-119,6.7197e-121,2.7657e-124,6.9304e-125,1.6545e-123,3.8823e-120,3.0244e-125,1.8622e-118,2.2866e-119,1.4764e-121,8.892e-123,2.6151e-129,1.5915e-119,2.1905e-124,1.109e-129,2.8876e-120,1.2345e-122,8.3271e-120,3.8914e-125,0.3835,8.4156e-147,1.3493e-122,2.1641e-120,1.0744e-122,1.4287e-120,-2.322e+06,300,0.002408,0.0009396,0
6.6986e-121,6.7369e-124,5.9413e-123,0.1165,8.3684e-122,3.3835e-119,3.7571e-123,7.206e-124,7.4663e-135,5.7832e-132,1.1699e-127,9.4e-129,7.8283e-123,0.5,1.1251e-119,2.8481e-119,2.4419e-127,1.6282e-121,9.0942e-129,1.0842e-123,2.2532e-122,2.8849e-132,4.8637e-121,1.5025e-128,4.5221e-121,2.0502e-125,4.5276e-121,9.2507e-128,7.2974e-122,8.0137e-124,3.4261e-127,8.5177e-128,1.9972e-126,4.6171e-123,3.747e-128,2.2677e-121,2.7571e-122,1.768e-124,1.0828e-125,3.2347e-132,1.8974e-122,2.6296e-127,1.3556e-132,3.4445e-123,1.4747e-125,9.9361e-123,4.7105e-128,0.3835,9.8266e-150,1.6134e-125,2.5945e-123,1.2911e-125,1.7156e-123,-2.322e+06,300,0.0020067,0.0012081,0
7.7766e-123,8.0113e-126,7.0646e-125,0.1165,9.9515e-124,3.9472e-121,4.3905e-125,8.4053e-126,8.56e-137,6.7968e-134,1.3737e-129,1.1044e-130,9.13e-125,0.5,1.3075e-121,3.3284e-121,2.8639e-129,1.8941e-123,1.067e-130,1.27e-125,2.6255e-124,3.3726e-134,5.6337e-123,1.7493e-130,5.246e-123,2.3945e-127,5.2604e-123,1.0764e-129,8.4661e-124,9.2927e-126,4.074e-129,1.0073e-129,2.3312e-128,5.346e-125,4.456e-130,2.665e-123,3.2162e-124,2.0552e-126,1.2708e-127,3.8421e-134,2.1999e-124,3.0601e-129,1.5936e-134,3.9947e-125,1.7116e-127,1.1525e-124,5.5069e-130,0.3835,1.1266e-151,1.8735e-127,3.0171e-125,1.5033e-127,1.9967e-125,-2.322e+06,300,0.0017391,0.0012081,0
8.6688e-123,8.9049e-126,7.8526e-125,0.1165,1.1061e-123,4.3957e-121,4.879e-125,9.348e-126,9.582e-137,7.5363e-134,1.5235e-129,1.2245e-130,1.0154e-124,0.5,1.4571e-121,3.7054e-121,3.1814e-129,2.1091e-123,1.1837e-130,1.4098e-125,2.9213e-124,3.7466e-134,6.2856e-123,1.9471e-130,5.8489e-123,2.6614e-127,5.8608e-123,1.1984e-129,9.4389e-124,1.0363e-125,4.5284e-129,1.1198e-129,2.592e-128,5.9656e-125,4.953e-130,2.9643e-123,3.5767e-124,2.2901e-126,1.4113e-127,4.2705e-134,2.4534e-124,3.4069e-129,1.7668e-134,4.4544e-125,1.9079e-127,1.2851e-124,6.119e-130,0.3835,1.2628e-151,2.0878e-127,3.3601e-125,1.6732e-127,2.2228e-125,-2.322e+06,300,0.0017391,0.00080537,0
8.8735e-125,9.3812e-128,8.272e-127,0.1165,1.1653e-125,4.5277e-123,5.0428e-127,9.6361e-128,9.6509e-139,7.8521e-136,1.5854e-131,1.2753e-132,1.0465e-126,0.5,1.4935e-123,3.825e-123,3.3023e-131,2.1657e-125,1.2306e-132,1.4621e-127,3.0067e-126,3.8749e-136,6.4135e-125,2.0015e-132,5.9812e-125,2.7487e-129,6.0069e-125,1.231e-131,9.6533e-126,1.0591e-127,4.7703e-131,1.1724e-131,2.6744e-130,6.0837e-127,5.2181e-132,3.0811e-125,3.6874e-126,2.3483e-128,1.4665e-129,4.4934e-136,2.5068e-126,3.5e-131,1.8414e-136,4.5532e-127,1.9524e-129,1.3139e-126,6.3276e-132,0.3835,1.2694e-153,2.1382e-129,3.4483e-127,1.7202e-129,2.284e-127,-2.322e+06,300,0.0014716,0.0012081,0
9.8639e-125,1.0405e-127,9.1745e-127,0.1165,1.2925e-125,5.0285e-123,5.5886e-127,1.0687e-127,1.0771e-138,8.6832e-136,1.7537e-131,1.4103e-132,1.1607e-126,0.5,1.6597e-123,4.247e-123,3.6587e-131,2.4047e-125,1.3614e-132,1.6187e-127,3.3362e-126,4.2929e-136,7.1354e-125,2.2217e-132,6.65e-125,3.0466e-129,6.6739e-125,1.3667e-131,1.0732e-125,1.1777e-127,5.2909e-131,1.3004e-131,2.9654e-130,6.7697e-127,5.7875e-132,3.4185e-125,4.0894e-126,2.6094e-128,1.6243e-129,4.9834e-136,2.7878e-126,3.8859e-131,2.0362e-136,5.0629e-127,2.1702e-129,1.4609e-126,7.0117e-132,0.3835,1.4188e-153,2.3762e-129,3.8296e-127,1.9094e-129,2.5355e-127,-2.322e+06,300,0.0014716,0.00080537,0
9.9547e-127,1.0824e-129,9.5433e-129,0.1165,1.3446e-127,5.1083e-125,5.6943e-129,1.0861e-129,1.0704e-140,8.9194e-138,1.7991e-133,1.448e-134,1.1793e-128,0.5,1.6773e-125,4.3242e-125,3.7451e-133,2.4343e-127,1.3953e-134,1.655e-129,3.3851e-128,4.3768e-138,7.1779e-127,2.2514e-134,6.7043e-127,3.1019e-131,6.7435e-127,1.3839e-133,1.0821e-127,1.1866e-129,5.5037e-133,1.3439e-133,3.0164e-132,6.8063e-129,6.0209e-134,3.506e-127,4.1563e-128,2.6382e-130,1.6644e-131,5.1773e-138,2.8083e-128,3.9355e-133,2.0922e-138,5.1021e-129,2.1895e-131,1.4726e-128,7.1481e-134,0.3835,1.4063e-155,2.3991e-131,3.8746e-129,1.9352e-131,2.5684e-129,-2.322e+06,300,0.001204,0.0012081,0
1.1035e-126,1.198e-129,1.0562e-128,0.1165,1.4882e-127,5.6583e-125,6.2935e-129,1.2013e-129,1.1911e-140,9.8375e-138,1.9847e-133,1.597e-134,1.3044e-128,0.5,1.8589e-125,4.7888e-125,4.1386e-133,2.6955e-127,1.5395e-134,1.8272e-129,3.7457e-128,4.8358e-138,7.9636e-127,2.4922e-134,7.4332e-127,3.4288e-131,7.4714e-127,1.5323e-133,1.1997e-127,1.3159e-129,6.0915e-133,1.4872e-133,3.3355e-132,7.5526e-129,6.664e-134,3.8803e-127,4.5967e-128,2.9235e-130,1.8387e-131,5.7297e-138,3.1144e-128,4.3573e-133,2.3074e-138,5.6576e-129,2.427e-131,1.6328e-128,7.8996e-134,0.3835,1.5672e-155,2.6587e-131,4.2911e-129,2.1421e-131,2.8435e-129,-2.322e+06,300,0.001204,0.00080537,0
7.7303e-121,7.7429e-124,6.8284e-123,0.1165,9.6179e-122,3.8995e-119,4.319e-123,8.2919e-124,8.6622e-135,6.6295e-132,1.3415e-127,1.0776e-128,9.0084e-123,0.5,1.2979e-119,3.2811e-119,2.8057e-127,1.8764e-121,1.0431e-128,1.2447e-123,2.5943e-122,3.315e-132,5.6191e-121,1.7307e-128,5.2198e-121,2.3573e-125,5.2215e-121,1.0659e-127,8.4231e-122,9.2524e-124,3.9377e-127,9.793e-128,2.2974e-126,5.3353e-123,4.3065e-128,2.6093e-121,3.1723e-122,2.0392e-124,1.2435e-125,3.7176e-132,2.1909e-122,3.0299e-127,1.5538e-132,3.9766e-123,1.7018e-125,1.147e-122,5.4141e-128,0.3835,1.1419e-149,1.8612e-125,2.9906e-123,1.4871e-125,1.9765e-123,-2.322e+06,300,0.0020067,0.00067114,0
